GEOID,pop,pop_dens,race_white,race_minority,female,age_genz,age_millenial,age_genx,age_boomer,age_retiree,divsep,widowed,median_age,not_us_citizen,median_earnings,trav_cars,trav_trans,trav_motorcycle,trav_bike,trav_walk,trav_home,edu_lowedu,edu_hsged,edu_bs,edu_grad,unemp,below_pov,City,Borough,Type,Collisions,CasualtiesPerPop,CasualtiesCount,PedeCasualtiesCount,PedeCasualtiesPerPop,CyclCasualtiesCount,CyclCasualtiesPerPop,MotrCasualtiesCount,MotrCasualtiesPerPop
11001005600,6684,37133.33,0.63898863,0.36101137,0.55475763,0.02363854,0.583482944,0.148713345,0.166965889,0.077199282,0.080341113,0.01929982,27.8,0.175194494,26250,0.06956912,0.176391382,0,0.003590664,0.300418911,0.033064034,0.009275883,0.049970078,0.141232795,0.265409934,0.02064632,0.187163375,DC,District of Columbia,Percentage,778,0.017354877,116,20,0.00299222,12,0.001795332,84,0.012567325
11001004701,4854,40450,0.149979398,0.850020602,0.523279769,0.226205192,0.378244747,0.231561599,0.126905645,0.037082818,0.150803461,0.03605274,30,0.069427276,52218,0.126905645,0.133086115,0,0.017923362,0.097033375,0.023073754,0.019777503,0.181293778,0.084878451,0.114750721,0.044911413,0.244746601,DC,District of Columbia,Percentage,1481,0.084054388,408,33,0.006798517,21,0.004326329,354,0.072929543
11001009810,2658,17720,0,1,0.642588412,0.300225734,0.283295711,0.235891648,0.153122649,0.027464259,0.084650113,0.053423627,28.2,0.0165538,27642,0.138826185,0.195635816,0,0.00413845,0.019563582,0,0.018058691,0.417983446,0.039127163,0.0082769,0.161399549,0.410458992,DC,District of Columbia,Percentage,361,0.045146727,120,13,0.004890895,1,0.000376223,106,0.039879609
11001001901,3981,13270,0.108013062,0.891986938,0.546093946,0.212258227,0.251444361,0.259984928,0.186134137,0.090178347,0.160010048,0.057272042,38,0.092941472,43611,0.267771917,0.143933685,0,0.009042954,0.01582517,0.028384828,0.013564431,0.316252198,0.180607887,0.092187892,0.058025622,0.11102738,DC,District of Columbia,Percentage,550,0.036423009,145,7,0.001758352,6,0.001507159,132,0.033157498
11001005201,6205,47730.77,0.720386785,0.279613215,0.477840451,0.023368251,0.612248187,0.258823529,0.092183723,0.013376309,0.064464142,0.012731668,31.6,0.131184529,76848,0.19983884,0.255439162,0,0.021434327,0.360676873,0.010958904,0.010475423,0.075423046,0.27268332,0.339242546,0.021756648,0.084609186,DC,District of Columbia,Percentage,935,0.03642224,226,11,0.001772764,28,0.00451249,187,0.030136986
11001008903,3448,28733.33,0.08787703,0.91212297,0.498839907,0.252030162,0.30162413,0.27175174,0.144141531,0.030452436,0.125,0.034222738,31,0.091357309,33182,0.201856148,0.159512761,0,0.020301624,0.024361949,0.01537123,0.028712297,0.305684455,0.112819026,0.0524942,0.037703016,0.271171694,DC,District of Columbia,Percentage,464,0.039443155,136,13,0.003770302,7,0.002030162,116,0.033642691
11001002301,3379,21118.75,0.225214561,0.774785439,0.518496597,0.182302456,0.230837526,0.365788695,0.160698431,0.060372891,0.104172832,0.061852619,39.3,0.082568807,47045,0.292394199,0.198875407,0,0.050606688,0.006806748,0.028706718,0.021308079,0.266942883,0.142645753,0.166617342,0.033441847,0.089375555,DC,District of Columbia,Percentage,202,0.022195916,75,6,0.001775673,4,0.001183782,65,0.01923646
11001007000,2834,17712.5,0.668666196,0.331333804,0.420606916,0.107268878,0.505998589,0.182074806,0.175370501,0.029287227,0.082921665,0,31.3,0.04587156,54630,0.217007763,0.153493296,0.00388144,0.030698659,0.271700776,0.062455893,0.00564573,0.0649259,0.233592096,0.266055046,0.024347212,0.037402964,DC,District of Columbia,Percentage,627,0.047988709,136,17,0.005998589,4,0.001411433,115,0.040578687
11001003200,5078,29870.59,0.224300906,0.775699094,0.524419063,0.155179204,0.385781804,0.294604175,0.131350926,0.033083891,0.099448602,0.024025207,33,0.118944466,40898,0.206971249,0.275699094,0,0.020480504,0.030523828,0.033083891,0.039188657,0.205789681,0.138637259,0.105553367,0.046278062,0.143757385,DC,District of Columbia,Percentage,535,0.03131154,159,16,0.003150847,13,0.002560063,130,0.02560063
11001002501,2986,14219.05,0.246148694,0.753851306,0.466175486,0.193904889,0.269591427,0.306764903,0.161085064,0.068653717,0.126255861,0.056262559,37.8,0.178164769,36818,0.244139317,0.240120563,0,0.021768252,0.004688547,0.027461487,0.03248493,0.248827863,0.091761554,0.120227729,0.018754186,0.184862693,DC,District of Columbia,Percentage,433,0.049564635,148,13,0.00435365,7,0.002344273,128,0.042866711
11001007809,3074,14638.1,0.004554327,0.995445673,0.531554977,0.232921275,0.300260247,0.236174366,0.203643461,0.027000651,0.111906311,0.055953155,34.2,0.008783344,30620,0.287247885,0.165582303,0,0,0.00325309,0,0.033832141,0.420949902,0.032530904,0.069290826,0.07839948,0.267729343,DC,District of Columbia,Percentage,403,0.03415745,105,4,0.001301236,1,0.000325309,100,0.032530904
11001010500,3520,12137.93,0.434659091,0.565340909,0.493181818,0.094034091,0.354261364,0.350568182,0.149147727,0.051988636,0.083522727,0.00625,35.7,0.028409091,66815,0.211363636,0.278977273,0,0.011931818,0.107102273,0.040625,0.031818182,0.124715909,0.301704545,0.252272727,0.061647727,0.173579545,DC,District of Columbia,Percentage,1012,0.073579545,259,11,0.003125,5,0.001420455,243,0.069034091
11001002001,2959,12329.17,0.208854343,0.791145657,0.501182832,0.197701926,0.222034471,0.269347753,0.257519432,0.053396418,0.088205475,0.040554241,42.8,0.207840487,35673,0.251098344,0.207502535,0,0.002703616,0.00506928,0.018587361,0.030753633,0.220344711,0.18992903,0.083136195,0.036160865,0.099357891,DC,District of Columbia,Percentage,316,0.029401825,87,3,0.001013856,3,0.001013856,81,0.027374113
11001004902,3155,31550,0.413312203,0.586687797,0.478605388,0.115055468,0.494453249,0.30681458,0.074484945,0.009191759,0.091283677,0.022820919,32.6,0.146117274,53917,0.189223455,0.23866878,0,0.044057052,0.23518225,0.016481775,0.015847861,0.15911252,0.215213946,0.240570523,0.033597464,0.156259905,DC,District of Columbia,Percentage,445,0.032012678,101,13,0.004120444,6,0.001901743,82,0.025990491
11001004400,5551,27755,0.676634841,0.323365159,0.485317961,0.075301747,0.479733381,0.323905603,0.089713565,0.031345703,0.061250225,0.017474329,33.2,0.085570168,87563,0.199603675,0.27112232,0,0.0671951,0.180688164,0.047558998,0.020176545,0.062691407,0.264456855,0.286254729,0.032786885,0.137092416,DC,District of Columbia,Percentage,1586,0.07350027,408,60,0.010808863,46,0.008286795,302,0.054404612
11001009301,3518,8181.395,0.307561114,0.692438886,0.49886299,0.188459352,0.198692439,0.295906765,0.232518476,0.084422968,0.092097783,0.070494599,40,0.015633883,51214,0.265207504,0.146674247,0.001421262,0.012507106,0.009664582,0.036100057,0.017339397,0.253268903,0.150085276,0.229675952,0.089539511,0.079874929,DC,District of Columbia,Percentage,556,0.054860716,193,14,0.003979534,16,0.004548039,163,0.046333144
11001004702,2875,22115.38,0.484869565,0.515130435,0.518608696,0.091130435,0.512695652,0.220521739,0.131130435,0.044521739,0.081391304,0.032347826,32.1,0.061217391,70769,0.174956522,0.226086957,0.001391304,0.023304348,0.201043478,0.03373913,0.012521739,0.149913043,0.243130435,0.190956522,0.032695652,0.127304348,DC,District of Columbia,Percentage,1055,0.091826087,264,14,0.004869565,12,0.004173913,238,0.082782609
11001007404,3785,12209.68,0.006869221,0.993130779,0.653896962,0.367239102,0.251519155,0.256010568,0.118361955,0.006869221,0.125495376,0.031704095,24.2,0.00343461,33297,0.125495376,0.173579921,0,0,0,0.001849406,0.028005284,0.301981506,0.034610304,0.024042272,0.080845443,0.373579921,DC,District of Columbia,Percentage,599,0.061294584,232,11,0.002906209,0,0,221,0.058388375
11001001100,5016,7716.923,0.740629984,0.259370016,0.531100478,0.201555024,0.181220096,0.256778309,0.273724083,0.086722488,0.06638756,0.038875598,43.6,0.044258373,95255,0.229665072,0.213317384,0.00877193,0.009170654,0.027511962,0.052033493,0,0.081539075,0.306419458,0.222089314,0.009170654,0.047647528,DC,District of Columbia,Percentage,792,0.037878788,190,22,0.004385965,7,0.001395534,161,0.032097289
11001004901,2826,28260,0.3492569,0.6507431,0.460014154,0.151096957,0.437013447,0.23920736,0.157112527,0.01556971,0.084571833,0.021231423,31.9,0.130573248,51833,0.146496815,0.22611465,0.001061571,0.082448691,0.140481246,0.026893135,0.012031139,0.170912951,0.268577495,0.16029724,0.049539986,0.182590234,DC,District of Columbia,Percentage,450,0.048124558,136,4,0.001415428,16,0.005661713,116,0.041047417
11001008803,2344,5327.273,0.232935154,0.767064846,0.439846416,0.164249147,0.514078498,0.200938567,0.119453925,0.001279863,0.119880546,0.008105802,24.4,0.1028157,7168,0.105375427,0.09940273,0,0.010238908,0.079351536,0.026450512,0.002559727,0.223122867,0.078498294,0.038822526,0.078498294,0.340443686,DC,District of Columbia,Percentage,1216,0.148037543,347,22,0.009385666,9,0.00383959,316,0.134812287
11001000502,3045,13840.91,0.765188834,0.234811166,0.565517241,0.128735632,0.313300493,0.265681445,0.224302135,0.067980296,0.087027915,0.022988506,38.6,0.052545156,74031,0.249917898,0.325123153,0,0.018390805,0.025944171,0.061083744,0.003940887,0.053858785,0.240065681,0.328407225,0.010837438,0.021674877,DC,District of Columbia,Percentage,200,0.012807882,39,3,0.000985222,2,0.000656814,34,0.011165846
11001008410,1454,18175,0.488995873,0.511004127,0.47042641,0.103163686,0.477991747,0.291609354,0.116231087,0.011004127,0.07909216,0.017881706,32.4,0.057771664,56707,0.290921596,0.229023384,0.002751032,0.046767538,0.101788171,0.040577717,0.024071527,0.127235213,0.338376891,0.168500688,0.026134801,0.073590096,DC,District of Columbia,Percentage,622,0.111416781,162,23,0.015818432,7,0.004814305,132,0.090784044
11001009204,2851,23758.33,0.10978604,0.89021396,0.578042792,0.23746054,0.296036478,0.226236408,0.149070502,0.091196072,0.132234304,0.064188004,34.3,0.059628201,28438,0.092248334,0.194668537,0,0.016836198,0.01788846,0.005261312,0.078568923,0.352157138,0.076815153,0.028411084,0.106629253,0.360925991,DC,District of Columbia,Percentage,322,0.029463346,84,8,0.002806033,1,0.000350754,75,0.026306559
11001009906,1463,14630,0.015037594,0.984962406,0.565960355,0.217361586,0.25974026,0.288448394,0.195488722,0.038961039,0.112098428,0.043745728,35.7,0.008885851,31458,0.174299385,0.231715653,0,0.003417635,0.012987013,0.002734108,0.025974026,0.388926863,0.049213944,0.045796309,0.079289132,0.250170882,DC,District of Columbia,Percentage,378,0.076555024,112,12,0.008202324,0,0,100,0.0683527
11001009504,3318,8295,0.248643761,0.751356239,0.571127185,0.124171187,0.264315853,0.231464738,0.219710669,0.160337553,0.102471368,0.112417119,43.5,0.019288728,37813,0.185352622,0.235985533,0,0.022905365,0.013562387,0.015370705,0.019891501,0.287522604,0.137130802,0.217902351,0.060578662,0.075346594,DC,District of Columbia,Percentage,485,0.053345389,177,7,0.002109705,3,0.000904159,167,0.050331525
11001001302,7366,12075.41,0.685175129,0.314824871,0.589872387,0.064213956,0.428455064,0.251153951,0.190741244,0.065435786,0.076839533,0.028373608,35.3,0.144718979,62106,0.227260386,0.36641325,0,0.012897095,0.07358132,0.041813739,0.007466739,0.065843063,0.285772468,0.312381211,0.017920174,0.109285908,DC,District of Columbia,Percentage,529,0.020228075,149,5,0.000678794,4,0.000543036,140,0.019006245
11001004202,2492,31150,0.751605136,0.248394864,0.50682183,0.038523274,0.571027287,0.203451043,0.156099518,0.030898876,0.028491172,0.003611557,32.2,0.098715891,75175,0.129213483,0.309390048,0,0.070224719,0.214686998,0.030898876,0,0.053772071,0.302969502,0.357945425,0.030096308,0.072632424,DC,District of Columbia,Percentage,398,0.033707865,84,8,0.003210273,8,0.003210273,68,0.027287319
11001009601,2383,3264.384,0.00923206,0.99076794,0.604280319,0.268149392,0.255140579,0.242971045,0.192614352,0.041124633,0.080990348,0.052874528,34.3,0.002517835,26815,0.145195132,0.116240034,0,0,0.012589173,0.014687369,0.023080151,0.321023919,0.058329836,0.02853546,0.127989929,0.422576584,DC,District of Columbia,Percentage,776,0.104909778,250,12,0.005035669,2,0.000839278,236,0.09903483
11001007604,4012,7569.811,0.045862413,0.954137587,0.51221336,0.211365902,0.28115653,0.278165503,0.197657029,0.031655035,0.145314058,0.044117647,36.1,0.002991027,40673,0.304586241,0.149800598,0,0,0.001994018,0.015204387,0.020189432,0.317048853,0.098953141,0.082751745,0.089481555,0.25772682,DC,District of Columbia,Percentage,885,0.060069791,241,5,0.001246261,3,0.000747757,233,0.058075773
11001005002,5971,66344.44,0.43326076,0.56673924,0.469100653,0.078211355,0.44799866,0.306146374,0.158097471,0.00954614,0.091776922,0.024618992,34.3,0.177357227,66875,0.09747111,0.184391224,0,0.041869034,0.370289734,0.023446659,0.018254899,0.14905376,0.206330598,0.208507788,0.023111707,0.118740579,DC,District of Columbia,Percentage,633,0.031485513,188,11,0.001842237,19,0.003182047,158,0.026461229
11001007408,3607,24046.67,0.014416413,0.985583587,0.504851677,0.298586083,0.263376767,0.285555864,0.107845855,0.044635431,0.075686166,0.040476851,31.3,0.002772387,20938,0.093152204,0.087884669,0,0,0.012475742,0.008039922,0.017466038,0.388411422,0.019406709,0.002772387,0.075408927,0.441918492,DC,District of Columbia,Percentage,314,0.024674245,89,7,0.001940671,0,0,82,0.022733574
11001000600,4848,8657.143,0.708127063,0.291872937,0.576526403,0.161716172,0.204826733,0.268976898,0.266089109,0.098391089,0.079207921,0.043935644,45.2,0.064562706,110872,0.264645215,0.276815182,0,0.011757426,0.023721122,0.020627063,0,0.03609736,0.225247525,0.336633663,0.011551155,0.05589934,DC,District of Columbia,Percentage,548,0.029909241,145,15,0.003094059,6,0.001237624,124,0.025577558
11001000801,6740,5964.602,0.754599407,0.245400593,0.515430267,0.16735905,0.25074184,0.272255193,0.236053412,0.073590504,0.106083086,0.023145401,42.7,0.128189911,73578,0.345103858,0.063353116,0,0.009050445,0.02537092,0.033679525,0.006231454,0.062166172,0.22537092,0.238278932,0.039317507,0.113946588,DC,District of Columbia,Percentage,304,0.014540059,98,10,0.00148368,4,0.000593472,84,0.012462908
11001007406,2954,21100,0.001015572,0.998984428,0.580907244,0.377792823,0.345294516,0.153351388,0.112728504,0.010832769,0.075829384,0.006431957,24.8,0.022004062,22384,0.140825999,0.159444821,0,0,0,0.015572106,0.014895058,0.310765064,0.015572106,0.001354096,0.030128639,0.440758294,DC,District of Columbia,Percentage,162,0.010494245,31,3,0.001015572,1,0.000338524,27,0.009140149
11001003000,3356,41950,0.410309893,0.589690107,0.516984505,0.157926103,0.446960667,0.235399285,0.122467223,0.037246722,0.06466031,0.029499404,30.8,0.064064362,52066,0.181764005,0.287544696,0,0.039034565,0.034862932,0.038736591,0.014302741,0.143623361,0.262216925,0.201430274,0.058700834,0.241656734,DC,District of Columbia,Percentage,352,0.024135876,81,13,0.003873659,10,0.002979738,58,0.017282479
11001002202,3845,14240.74,0.062678804,0.937321196,0.475422627,0.24473342,0.348244473,0.256957087,0.111313394,0.038751625,0.085045514,0.030169051,32.1,0.166710013,34766,0.172171651,0.224707412,0.003120936,0.025747724,0.012223667,0.018985696,0.005721717,0.320936281,0.112613784,0.070481144,0.074642393,0.211443433,DC,District of Columbia,Percentage,256,0.018205462,70,1,0.000260078,3,0.000780234,66,0.01716515
11001009803,2786,13266.67,0,1,0.537688442,0.284278536,0.239411342,0.243000718,0.207465901,0.025843503,0.114501077,0.053122757,32.2,0.008614501,21264,0.167623833,0.133524767,0,0,0,0.0028715,0.010409189,0.420674803,0.031586504,0.012562814,0.142498205,0.485642498,DC,District of Columbia,Percentage,358,0.041277818,115,10,0.003589375,1,0.000358938,104,0.037329505
11001010900,4309,4683.696,0.014156417,0.985843583,0.566256672,0.30958459,0.374100719,0.162450685,0.148062195,0.00580181,0.115339986,0.014156417,23.2,0.030633558,15357,0.154792295,0.092132745,0,0.005105593,0.01740543,0,0.00580181,0.233000696,0.04339754,0.023671385,0.102111859,0.463216524,DC,District of Columbia,Percentage,440,0.024367603,105,6,0.001392434,0,0,99,0.022975168
11001008802,4897,27205.56,0.195425771,0.804574229,0.515417603,0.162752706,0.292423933,0.264447621,0.215846437,0.064529304,0.158872779,0.07453543,37,0.040841331,41136,0.239942822,0.122115581,0.003267307,0.037165612,0.033898305,0.021645906,0.032468858,0.306922606,0.160506433,0.097406575,0.07024709,0.213600163,DC,District of Columbia,Percentage,442,0.019603839,96,7,0.001429447,8,0.001633653,81,0.016540739
11001008804,2500,8333.333,0.096,0.904,0.4508,0.1648,0.3192,0.3176,0.1672,0.0312,0.158,0.0308,36,0.0768,32556,0.1632,0.228,0,0.0092,0.0188,0.0136,0.0204,0.3144,0.0988,0.0932,0.1048,0.2648,DC,District of Columbia,Percentage,468,0.0476,119,10,0.004,5,0.002,104,0.0416
11001000701,5325,25357.14,0.793051643,0.206948357,0.607323944,0.087699531,0.235305164,0.249953052,0.314929577,0.112112676,0.136338028,0.04,48.3,0.11286385,61386,0.293333333,0.164507042,0,0.006384977,0.047323944,0.042816901,0,0.080751174,0.263098592,0.367887324,0.021408451,0.119812207,DC,District of Columbia,Percentage,222,0.010892019,58,4,0.000751174,3,0.00056338,51,0.009577465
11001009902,2964,5928,0.005060729,0.994939271,0.57388664,0.186909582,0.268556005,0.255060729,0.205465587,0.084008097,0.138663968,0.057692308,38.3,0.004385965,25553,0.293184885,0.117746289,0,0,0.010458839,0,0.023954116,0.427462888,0.064439946,0.052631579,0.069838057,0.139676113,DC,District of Columbia,Percentage,542,0.0634278,188,6,0.002024291,1,0.000337382,181,0.061066127
11001002900,4352,36266.67,0.407628676,0.592371324,0.518612132,0.140165441,0.475413603,0.26953125,0.098115809,0.016773897,0.068704044,0.032858456,31.1,0.16796875,47097,0.171875,0.395909926,0,0.0625,0.044806985,0.024356618,0.017003676,0.135110294,0.208180147,0.186580882,0.039522059,0.072610294,DC,District of Columbia,Percentage,420,0.022518382,98,10,0.002297794,19,0.004365809,69,0.015854779
11001003100,3176,28872.73,0.324307305,0.675692695,0.52802267,0.154596977,0.401763224,0.261649874,0.151133501,0.030856423,0.077455919,0.025503778,32.9,0.1552267,48269,0.156171285,0.335012594,0.008186398,0.083123426,0.043450882,0.018891688,0.019206549,0.201826196,0.251259446,0.109571788,0.033060453,0.123425693,DC,District of Columbia,Percentage,700,0.066435768,211,17,0.005352645,22,0.006926952,172,0.054156171
11001007808,3847,10686.11,0.002859371,0.997140629,0.534702365,0.270860411,0.287756694,0.199376137,0.179880426,0.062126332,0.096958669,0.047829478,29.5,0.088380556,28619,0.188718482,0.096698726,0,0,0.024694567,0.036391994,0.048609306,0.292435664,0.095139069,0.029633481,0.136989862,0.270080582,DC,District of Columbia,Percentage,473,0.030673252,118,9,0.002339485,0,0,109,0.028333767
11001005301,4990,45363.64,0.761122244,0.238877756,0.518637275,0.06492986,0.55991984,0.236272545,0.110821643,0.028056112,0.059719439,0.003406814,32.4,0.104609218,66484,0.116633267,0.263527054,0,0.028456914,0.318837675,0.028456914,0,0.044488978,0.313827655,0.315230461,0.017635271,0.093186373,DC,District of Columbia,Percentage,595,0.026252505,131,9,0.001803607,14,0.002805611,108,0.021643287
11001002002,3934,11921.21,0.198017285,0.801982715,0.520589731,0.219623793,0.233604474,0.272750381,0.219623793,0.05439756,0.078546009,0.017793594,39.7,0.104219624,48228,0.314692425,0.141331978,0,0.032536858,0.003304525,0.038637519,0.009405186,0.209710219,0.165226233,0.123538383,0.051601423,0.131418404,DC,District of Columbia,Percentage,693,0.052872395,208,17,0.004321301,12,0.00305033,179,0.045500763
11001007708,3012,10757.14,0,1,0.594289509,0.251328021,0.253984064,0.280876494,0.200199203,0.013612218,0.204183267,0.072709163,34.7,0,31706,0.092629482,0.190571049,0.009296149,0,0,0,0.03187251,0.428618858,0.002324037,0.002988048,0.13877822,0.302124834,DC,District of Columbia,Percentage,518,0.05312085,160,9,0.002988048,0,0,151,0.050132802
11001001002,3761,11061.76,0.707258708,0.292741292,0.578037756,0.116458389,0.495081095,0.248869981,0.102632279,0.036958256,0.074182398,0.026322786,29.7,0.094921563,55947,0.298324914,0.201276256,0.002127094,0.017282638,0.080031906,0.024993353,0.010635469,0.06593991,0.169103962,0.233980324,0.023929806,0.265886732,DC,District of Columbia,Percentage,416,0.022068599,83,9,0.002392981,3,0.00079766,71,0.018877958
11001008200,3006,23123.08,0.799401198,0.200598802,0.548902196,0.109447771,0.493679308,0.22255489,0.159680639,0.014637392,0.058549568,0.025615436,31.2,0.039587492,72500,0.150365935,0.223220226,0,0.038922156,0.20259481,0.0332668,0.00332668,0.038922156,0.286759814,0.237192282,0.02162342,0.066533599,DC,District of Columbia,Percentage,284,0.023619428,71,1,0.000332668,10,0.00332668,60,0.01996008
11001000300,6139,15741.03,0.788564913,0.211435087,0.547971982,0.128033882,0.45381984,0.265026877,0.112396156,0.040723245,0.070206874,0.031764131,30.9,0.078025737,55819,0.335396644,0.159146441,0,0.020524515,0.129337026,0.051148396,0.004723896,0.041700603,0.230493566,0.282782212,0.015149047,0.174458381,DC,District of Columbia,Percentage,340,0.007981756,49,8,0.001303144,4,0.000651572,37,0.00602704
11001002702,6376,33557.89,0.590966123,0.409033877,0.513958595,0.141154329,0.413582183,0.2652133,0.158249686,0.021800502,0.090495609,0.025407779,33.3,0.134723965,51582,0.160759097,0.298776662,0.00250941,0.092691343,0.057245922,0.035759097,0.018506901,0.127979925,0.196518193,0.272427854,0.021173149,0.101160602,DC,District of Columbia,Percentage,340,0.010664994,68,16,0.00250941,8,0.001254705,44,0.006900878
11001007401,2314,5030.435,0,1,0.56741573,0.351339672,0.281763181,0.229904927,0.108902334,0.028089888,0.136560069,0.034140017,26.5,0,14205,0.086862576,0.123595506,0,0,0.003025065,0.007346586,0.027657736,0.300777874,0.018150389,0.017286085,0.074330164,0.631374244,DC,District of Columbia,Percentage,1236,0.19187554,444,23,0.009939499,5,0.002160761,416,0.179775281
11001007603,4034,8582.979,0.051809618,0.948190382,0.521070897,0.206246901,0.124690134,0.363163114,0.220872583,0.085027268,0.206742687,0.05453644,44,0.003718394,48250,0.260783342,0.147744175,0,0.005205751,0.004462072,0,0.024045612,0.381011403,0.119484383,0.064204264,0.032969757,0.272434308,DC,District of Columbia,Percentage,662,0.057263262,231,5,0.001239465,2,0.000495786,224,0.055528012
11001008701,2642,17613.33,0.324375473,0.675624527,0.48334595,0.087433762,0.412566238,0.284254353,0.170325511,0.045420136,0.191521575,0.033686601,35,0.051476154,50471,0.251703255,0.252460257,0.005299016,0.071536715,0.052611658,0.017789553,0.014383043,0.249053747,0.184330053,0.177517033,0.023845572,0.10673732,DC,District of Columbia,Percentage,431,0.047691143,126,6,0.002271007,9,0.00340651,111,0.042013626
11001002802,4514,50155.56,0.245901639,0.754098361,0.537882144,0.201816571,0.460345591,0.189853788,0.114089499,0.03389455,0.060256978,0.031236154,30.3,0.239034116,36553,0.131590607,0.38879043,0.009082853,0.028577758,0.042534338,0.00886132,0.02503323,0.163269827,0.153079309,0.160389898,0.051395658,0.234381923,DC,District of Columbia,Percentage,716,0.03389455,153,22,0.004873726,23,0.005095259,108,0.023925565
11001006700,4184,24611.76,0.757887189,0.242112811,0.54206501,0.125239006,0.268881453,0.336042065,0.21414914,0.055688337,0.060468451,0.034416826,38.1,0.027963671,77581,0.20458891,0.313814532,0,0.043499044,0.048996176,0.061424474,0.007170172,0.051625239,0.291108987,0.341061185,0.013145315,0.048518164,DC,District of Columbia,Percentage,246,0.016491396,69,3,0.000717017,3,0.000717017,63,0.015057361
11001009508,3688,10244.44,0.07483731,0.92516269,0.598698482,0.161605206,0.260303688,0.252440347,0.238340564,0.087310195,0.134219089,0.084598698,39.6,0.098698482,31395,0.256778742,0.206073753,0,0.003524946,0.004067245,0.013015184,0.00027115,0.399132321,0.14994577,0.113882863,0.072125813,0.112527115,DC,District of Columbia,Percentage,493,0.046366594,171,14,0.003796095,2,0.000542299,155,0.0420282
11001001401,3340,11133.33,0.753592814,0.246407186,0.559580838,0.235329341,0.219461078,0.282335329,0.217365269,0.045508982,0.06497006,0.048802395,38.4,0.091916168,83367,0.270958084,0.175149701,0,0.006886228,0.01257485,0.045209581,0.009580838,0.019161677,0.240419162,0.267664671,0.023952096,0.078742515,DC,District of Columbia,Percentage,211,0.017365269,58,8,0.00239521,0,0,50,0.01497006
11001009603,3514,14056,0.00284576,0.99715424,0.584519067,0.200056915,0.232214001,0.27973819,0.211155378,0.076835515,0.146556631,0.053500285,43,0.027034718,31307,0.157085942,0.18696642,0,0,0.019351167,0,0.034149118,0.335230507,0.045816733,0.038417758,0.089641434,0.141434263,DC,District of Columbia,Percentage,1034,0.085657371,301,25,0.0071144,6,0.001707456,270,0.076835515
11001003302,2213,27662.5,0.451875282,0.548124718,0.533212833,0.118843199,0.447808405,0.298689562,0.112516945,0.022141889,0.05558066,0.017623136,31.8,0.041572526,67083,0.260732038,0.217803886,0,0.058743787,0.108901943,0.029371893,0.00858563,0.123813827,0.299141437,0.252146408,0.05648441,0.1206507,DC,District of Columbia,Percentage,564,0.086308179,191,13,0.005874379,14,0.006326254,164,0.074107546
11001009503,3437,6249.091,0.156531859,0.843468141,0.562990981,0.202211231,0.166715159,0.286005237,0.224905441,0.120162933,0.118126273,0.037241781,44.8,0.012801862,55256,0.277567646,0.107652022,0,0.006691882,0.019493745,0.05353506,0.007855688,0.201047425,0.181262729,0.207739308,0.029967995,0.056153622,DC,District of Columbia,Percentage,458,0.05353506,184,4,0.001163806,4,0.001163806,176,0.051207448
11001008702,2026,11255.56,0.170779862,0.829220138,0.568608095,0.126850938,0.351431392,0.274432379,0.211747285,0.035538006,0.128825271,0.049358342,36.4,0.073050346,41926,0.201875617,0.206317868,0,0.038005923,0.048864758,0.028627838,0.026159921,0.223099704,0.164363277,0.14165844,0.069595262,0.260612043,DC,District of Columbia,Percentage,599,0.088351431,179,13,0.006416584,9,0.004442251,157,0.077492596
11001009509,3309,13236,0.064974312,0.935025688,0.556361439,0.238440617,0.198851617,0.229374433,0.212148685,0.121184648,0.112118465,0.079782412,37.7,0.037473557,55000,0.204291327,0.155333938,0,0.005137504,0,0.00695074,0.024478694,0.306134784,0.142339075,0.11090964,0.077969175,0.037171351,DC,District of Columbia,Percentage,190,0.020550015,68,2,0.000604412,1,0.000302206,65,0.019643397
11001009802,1757,21962.5,0.004553216,0.995446784,0.525327262,0.328969835,0.227660785,0.278884462,0.140580535,0.023904382,0.100170746,0.036994878,31.6,0.027888446,26394,0.11895276,0.158793398,0,0,0,0.004553216,0.021627775,0.31018782,0.058622652,0.010813887,0.144564599,0.447353443,DC,District of Columbia,Percentage,130,0.014228799,25,2,0.001138304,1,0.000569152,22,0.012521343
11001006500,2569,13521.05,0.744258466,0.255741534,0.516932659,0.1074348,0.485013624,0.184896847,0.200077851,0.022576878,0.062281043,0.013623978,31.9,0.064616582,65763,0.131179447,0.319579603,0,0.015181004,0.201634877,0.056442195,0.00116777,0.072401713,0.248734916,0.287660568,0.039314909,0.116387699,DC,District of Columbia,Percentage,512,0.035033087,90,11,0.004281822,3,0.00116777,76,0.029583496
11001009602,3673,8958.537,0.001905799,0.998094201,0.676286414,0.309556221,0.334603866,0.214810781,0.123332426,0.017696706,0.095834468,0.067791996,26.3,0.020419276,22422,0.141029132,0.156003267,0,0,0.021236047,0,0.026681187,0.332698067,0.020147019,0.011434794,0.090389328,0.432888647,DC,District of Columbia,Percentage,489,0.039749524,146,9,0.002450313,2,0.000544514,135,0.036754696
