GEOID,pop,pop_dens,race_white,race_minority,female,age_genz,age_millenial,age_genx,age_boomer,age_retiree,divsep,widowed,median_age,not_us_citizen,median_earnings,trav_cars,trav_trans,trav_motorcycle,trav_bike,trav_walk,trav_home,edu_lowedu,edu_hsged,edu_bs,edu_grad,unemp,below_pov,City,Borough,Class,CasualtiesPerPop,CasualtiesPerPopDens,TotalInjuries,TotalDeaths,Collisions,CasualtiesCount,PedeCasualtiesCount,road_maxspeed,road_meanspeed,road_maxlength,road_minlength,road_meanlength,road_totlanes,road_maxlanes,road_iri,road_bumps,road_aadt,road_sumlength,road_pci,road_pavewidth,road_vc,road_q
36005043500,62,23.84615385,0,62,45,9,29,0,12,12,8,12,23.8,0,15375,0,31,0,0,0,0,0,4,0,0,0,8,NYC,Bronx,1,18.01612903,46.84193548,1111,6,2907,1117,53,55,25.30375618,1.09073395,4.90E-05,0.36205801,2.20333209,6.00000188,103.9170913,11.73232115,33702.53819,18.84415677,71.24725216,16.55836867,0.30799489,24.25850337
36005027600,59,100,21,38,26,23,9,19,4,4,0,0,23.4,7,22813,14,0,0,0,0,0,4,15,0,0,14,8,NYC,Bronx,1,3.915254237,2.31,230,1,641,231,2,55,21.48250384,0.89296212,7.87E-05,0.32126334,1.37534308,6.00000304,91.96218316,16.46797916,35999.54829,8.70976335,67.54384297,14.12007234,0.07694269,22.43522492
36005011000,151,188.75,0,151,72,12,39,100,0,0,9,0,40.9,0,23571,38,43,0,0,0,13,0,36,37,0,14,31,NYC,Bronx,1,1.01986755,0.81589404,154,0,504,154,6,50,24.96316244,0.6115083,5.40E-05,0.26768552,0.60523567,3.00000004,102.4556388,8.13162224,50332.37815,6.92216276,67.7654299,19.41415667,0.13662561,19.07285094
36005033400,1468,1254.700855,132,1336,757,335,344,445,275,69,191,72,37.8,223,30938,281,379,0,0,4,0,58,407,192,55,71,302,NYC,Bronx,1,0.728882834,0.852792915,1066,4,2859,1070,52,50,19.21817939,0.64000003,8.91E-06,0.24251215,2.46368384,6.0000138,78.43984347,5.71459702,29580.389,11.98641268,73.9475726,10.89802864,0.20700344,25.65129156
36005028400,687,1597.674419,168,519,216,37,89,246,276,39,102,61,53.7,96,25110,35,50,0,6,0,33,30,272,69,7,6,59,NYC,Bronx,1,0.320232897,0.137700146,216,4,826,220,22,55,21.68333229,0.58999999,0.00030464,0.23413151,2.50961523,7.99999773,63.0978535,2.68260845,20542.19833,5.30178898,76.66266697,10.41704426,0.05005692,23.99046777
36005001900,2682,4257.142857,195,2487,1394,639,875,850,298,20,271,42,32.5,339,31031,272,732,0,16,60,50,107,772,247,106,234,911,NYC,Bronx,1,0.266592095,0.16795302,714,1,2873,715,47,50,20.42077547,0.53000001,0.00091746,0.2015,1.12866484,2.00000591,130.4251947,11.96732782,28979.61017,13.14755778,69.06406374,14.34013943,0.14410345,19.72295623
36005002400,123,473.0769231,58,65,33,25,98,0,0,0,0,33,27.9,65,58526,0,98,0,0,0,0,0,33,26,39,0,0,NYC,Bronx,1,0.260162602,0.067642276,32,0,137,32,4,50,10.90278168,0.27166082,0.00044415,0.12140084,1.48543018,6.0000114,55.69292208,0.84941767,15379.53297,1.68330084,59.42464136,6.77307525,0.1186389,22.67963854
36005016500,1002,14314.28571,4,998,538,313,344,280,58,7,167,29,28.3,262,22258,111,200,0,0,21,14,29,280,100,0,55,367,NYC,Bronx,1,0.209580838,0.014670659,207,3,730,210,12,50,14.40829066,0.23777838,0.00144907,0.13872095,0.612931,2.00000086,50.33710973,3.06288373,41346.36269,2.45632823,53.42357987,11.6158844,0.34422031,22.03952543
36005025700,1875,31250,44,1831,828,313,822,444,244,52,206,35,30.8,451,25333,138,859,0,34,111,3,92,742,190,35,101,455,NYC,Bronx,1,0.163733333,0.009824,307,0,945,307,11,50,21.81080384,0.22000003,4.43E-05,0.13756163,0.76644219,3.99998453,42.23153761,0.75080717,47814.59924,1.66849815,74.94120744,15.29157363,0.1130074,22.79221421
36005006300,4291,10727.5,244,4047,2017,915,1184,1180,905,107,748,112,35.7,1082,27152,231,1563,0,0,179,0,152,1175,597,141,258,1154,NYC,Bronx,1,0.153111163,0.061244465,655,2,2210,657,114,50,19.58800834,0.46999999,0.00013807,0.22948008,1.10877165,5.99999589,130.91386,8.80920476,26865.66389,8.17507045,66.55195375,11.59589165,0.12127488,22.46728672
36005006000,1269,9761.538462,17,1252,681,300,391,322,218,38,137,68,31,301,20972,134,317,0,5,16,45,64,308,143,39,71,417,NYC,Bronx,1,0.151300236,0.019669031,192,0,796,192,35,50,23.40121119,0.24036424,0.00023205,0.12603427,0.98427362,6.00000963,121.2272186,4.02610815,42957.08983,2.91401607,60.27826993,13.08967607,0.50442013,21.02718814
36005019400,2339,6879.411765,455,1884,1115,558,633,704,258,186,212,81,34.1,234,40341,466,378,0,0,101,5,85,756,287,44,123,438,NYC,Bronx,1,0.133390338,0.045352715,310,2,764,312,25,55,22.60665307,0.39999996,0.00047593,0.19952014,1.32157236,8.00000183,83.53800051,7.41865436,33072.38975,7.5074284,60.88905848,12.78486586,0.08755085,20.91915254
36005021900,1142,22840,15,1127,556,256,354,301,184,47,183,34,33.6,368,25804,71,401,0,0,18,15,75,238,101,17,37,372,NYC,Bronx,1,0.119089317,0.005954466,134,2,401,136,48,25,9.21202098,0.22000002,0.03171041,0.15249257,1.37164174,2.00000043,NA,0,1051.336674,0.73629954,66.54682746,3.2255784,0.0063093,22.90800667
36005023100,1650,33000,49,1601,653,356,442,568,245,39,182,90,37.3,495,23902,39,405,0,5,18,0,85,404,106,15,156,613,NYC,Bronx,1,0.103030303,0.005151515,169,1,608,170,32,50,13.80874783,0.20438807,0.00658954,0.09954479,0.74320463,1.99999755,32.03767107,1.15937101,30207.17671,0.7938521,47.28403454,10.11048231,0.27552908,21.92781397
36005009300,6601,7416.853933,65,6536,2745,1735,2172,1861,736,97,768,142,31,2016,22703,525,1107,0,0,381,91,562,1725,276,104,156,2365,NYC,Bronx,1,0.100287835,0.089256173,657,5,2512,662,64,50,22.84677517,0.68581208,0.00173339,0.32829404,1.3970018,4.0000006,114.6534845,8.86767226,23232.11647,9.63869226,67.51803326,11.12801843,0.08713486,19.43050672
36005024000,3647,40522.22222,232,3415,1674,1052,1028,1006,477,84,432,60,31.7,917,21182,472,1110,0,24,44,55,89,934,302,68,211,1120,NYC,Bronx,1,0.081436797,0.007329312,295,2,740,297,52,33,11.16166535,0.14156041,0.00062677,0.08840286,1.68397959,3.90240854,54.72995502,2.13428634,13858.35367,0.68458026,44.17517185,7.65916329,0.11143931,24.45504329
36005016900,1361,34025,39,1322,712,372,346,327,265,51,167,94,32.4,125,27019,117,197,0,0,32,0,35,333,113,9,127,485,NYC,Bronx,1,0.078618663,0.003144747,106,1,277,107,32,4,1.32181257,0.20182478,0.00895058,0.13993233,0.70678857,1.83477071,2.70027691,1.11011876,662.8630036,0.77450069,34.43554484,1.71976379,0.02932314,24.20113641
36005029600,1670,5964.286,483,1187,880,297,627,502,185,59,166,56,32.7,420,34475,212,277,0,5,282,41,31,340,223,315,81,166,NYC,Bronx,1,0.077844311,0.021796406,129,1,528,130,15,30,18.20048297,0.61969364,0.0077685,0.36122138,2.87105232,6.00000367,148.1596276,17.9588598,13526.39607,3.4731722,58.94995468,13.8547257,0.36175341,24.58012701
36005028600,1190,17000,508,682,569,262,203,405,295,25,104,54,42.7,130,41012,271,157,0,0,104,20,26,283,157,102,56,175,NYC,Bronx,1,0.076470588,0.005352941,91,0,303,91,20,24,12.85451927,0.15223152,0.01606752,0.11937625,1.01775158,1.902894,49.97927219,3.72478,6148.895513,0.46544039,40.83911775,0.97091113,0.15945237,26.35320092
36005048400,4054,15014.81481,154,3900,2047,879,979,1253,828,115,446,117,39,698,31865,953,850,0,10,126,55,98,1021,482,185,264,269,NYC,Bronx,1,0.074247657,0.020046867,298,3,1058,301,44,30,12.86582975,0.30727477,0.00068512,0.18698895,1.69910662,2.43706365,69.08701531,8.53518905,4866.034792,1.80130562,58.72197873,6.02228349,0.16709701,25.36617632
36005005100,5676,29873.68421,9,5667,3498,1869,1581,1406,617,203,534,213,26.4,710,19797,107,1465,0,0,76,4,236,1281,216,61,294,2621,NYC,Bronx,1,0.073819591,0.014025722,418,1,1630,419,79,50,17.52722972,0.43781157,0.00071678,0.16493844,1.43730982,5.99999915,72.27806052,3.80732906,20266.78011,4.39265781,72.10857532,10.36511812,0.14067608,21.60768653
36005011502,4656,35815.38462,26,4630,2443,1601,1268,1216,430,141,364,207,28.5,1226,19000,284,955,0,0,105,50,193,802,268,43,253,2094,NYC,Bronx,1,0.070661512,0.009185997,325,4,1204,329,57,50,22.60483443,0.34999999,0.00084534,0.17158502,0.7636264,2.00000028,157.0045353,11.63256108,28547.35014,3.86494829,49.18554221,11.21448911,0.2570703,21.38400536
36005039700,3994,19970,2390,1604,2277,363,3008,336,174,113,205,70,20,399,3059,184,537,11,0,315,122,39,399,61,42,153,679,NYC,Bronx,1,0.070355533,0.014071107,279,2,944,281,70,25,14.12589082,0.49141061,0.00074171,0.38307195,1.82749905,2.5200544,113.2097949,43.7821264,7993.966296,0.83154406,31.14487509,12.72661469,0.15269744,24.21138571
36005014300,1085,21700,57,1028,538,284,283,247,235,36,145,16,33.9,315,17417,37,251,0,0,84,10,74,278,51,12,46,451,NYC,Bronx,1,0.069124424,0.003456221,75,0,187,75,16,30,7.62872374,0.2202286,0.00092926,0.1436087,0.93929379,2.00000015,58.31265914,4.37064884,2138.753386,1.3450601,38.55485243,2.70430391,0.10399673,22.35966843
36005007100,2544,25440,42,2502,1468,631,739,644,423,107,241,120,31.4,182,31655,252,780,0,0,48,4,58,639,290,94,179,637,NYC,Bronx,1,0.067216981,0.006721698,171,0,474,171,44,30,16.14381523,0.36000001,2.24E-06,0.1885333,1.35250294,2.00000045,79.41801697,8.55717647,3974.330882,2.18359204,57.9172819,4.01316913,0.2069724,24.16448967
36005009000,3636,9827.027027,99,3537,1928,920,1051,818,626,221,350,99,29.2,271,31010,429,531,0,0,31,0,84,996,201,64,181,1410,NYC,Bronx,1,0.066006601,0.024422442,240,0,1074,240,18,50,12.68189892,0.78333443,0.0004249,0.30295656,1.24295505,2.00000101,47.18758579,2.91288799,14521.17293,6.42435029,70.33617739,6.54782664,0.12541806,20.9734686
36005021700,5213,86883.33333,75,5138,2818,1300,1408,1681,726,98,682,158,34.3,1241,16466,417,1472,0,0,94,108,205,1476,175,111,319,2513,NYC,Bronx,1,0.064646077,0.003878765,336,1,939,337,52,50,23.98919088,0.17364799,9.35E-06,0.12214801,0.48641229,1.57861809,8.12453566,1.20501625,58624.59024,0.70535949,57.85191944,14.05158906,0.44469319,25.14020987
36005021301,1147,38233.33333,49,1098,709,363,253,317,206,8,176,28,33.2,184,21373,107,310,0,0,43,25,77,275,78,33,46,524,NYC,Bronx,1,0.063644289,0.001909329,73,0,225,73,9,50,21.69224686,0.24910092,0.00426022,0.11172089,0.53334393,2.00000165,48.21104447,0.0193145,60439.17371,1.19372805,62.21831517,15.23348862,0.26606151,21.49424369
36005022000,2174,24155.56,21,2153,1022,704,644,608,187,31,153,42,28.4,862,14856,81,679,0,0,64,0,64,480,63,24,222,970,NYC,Bronx,1,0.062097516,0.005588775,135,0,373,135,21,28,7.07794658,0.35998142,0.00590864,0.21366795,1.39631454,3.40259452,19.83245955,0.09889581,11601.39059,0.87039322,37.85857897,4.308843,0.09493467,23.49336706
36005039500,4185,26156.25,54,4131,2334,1402,1039,1150,435,159,503,127,28.8,830,25481,344,884,0,5,58,72,151,904,269,115,249,1571,NYC,Bronx,1,0.061170848,0.009787336,256,0,829,256,53,25,6.93161219,0.77190016,0.0088081,0.46720469,0.97646172,2.00000921,19.93040024,0.98401857,4013.727781,2.97341203,48.13094208,2.93675246,0.10037132,23.38461331
36005009600,2597,9618.518519,175,2422,1347,603,641,595,462,296,231,85,36.7,359,31130,277,473,0,0,77,28,146,698,247,97,207,379,NYC,Bronx,1,0.060069311,0.016218714,155,1,541,156,21,50,20.72356205,0.73709081,0.00403316,0.43321977,1.17479926,2.00000101,63.8634103,9.98562374,18776.8578,3.01894069,61.33498875,6.3408112,0.31270494,20.56255941
36005006500,5609,56090,138,5471,2740,1747,1427,1563,732,140,664,207,30,1214,23165,141,1427,0,0,302,98,113,1675,271,65,256,2521,NYC,Bronx,1,0.059368871,0.005936887,333,0,1102,333,128,25,11.40989158,0.27999996,0.0002148,0.19401546,1.18045525,2.00000107,7.00748242,1.3955163,2117.48275,2.41258019,68.89846174,4.58291318,0.04673061,24.70107506
36005002800,5350,33437.5,38,5312,2891,928,1236,1603,1191,392,751,141,42.7,478,32329,1212,1145,0,0,40,0,141,1733,623,153,330,312,NYC,Bronx,1,0.059065421,0.009450467,314,2,908,316,10,50,22.62322954,0.50936321,0.00030007,0.25106787,0.95040816,2.00000047,133.0505114,15.24460798,36158.22315,3.46543661,58.6710048,12.50590971,0.4081505,23.49838846
36005026900,3751,25006.66667,195,3556,2008,977,1014,1094,533,133,580,197,34.2,553,25632,459,1146,0,12,166,21,312,950,367,107,255,1212,NYC,Bronx,1,0.058917622,0.008837643,218,3,622,221,42,50,28.3421546,0.54287592,0.00455527,0.2882146,0.58598569,2.00000192,66.84169002,2.60527008,62394.96668,3.42721298,65.89201231,17.92665693,0.53818255,22.64615645
36005035600,2317,15446.66667,61,2256,1331,454,502,588,519,254,227,248,41.5,286,28654,497,500,0,0,35,21,104,715,324,105,84,190,NYC,Bronx,1,0.058264998,0.00873975,135,0,358,135,19,37,14.27525749,0.45534738,0.00103724,0.21102863,1.374869,2.6415928,133.9737476,18.89053093,13415.17722,2.25512742,52.9720809,5.04227111,0.05145764,23.50104092
36005023800,2523,19407.69231,351,2172,1184,738,541,795,373,76,299,64,34.5,474,22201,424,470,0,4,105,31,80,640,255,56,180,660,NYC,Bronx,1,0.058263971,0.007574316,147,0,483,147,25,6,2.83509826,0.14567347,0.00017931,0.12032716,0.77253567,0.91690042,5.05188127,0.13562097,267.3151273,0.31053578,28.69297548,2.91803346,2.00E-08,23.46363307
36005004600,1976,39520,51,1925,1024,635,389,555,291,106,190,59,33.6,309,24912,223,350,0,0,110,0,101,398,153,67,88,521,NYC,Bronx,1,0.055161943,0.002758097,108,1,374,109,17,25,9.72878096,0.25279866,0.00039479,0.14348113,0.63100387,2.00000105,14.43580581,1.32536585,7253.068071,1.36766948,37.19842411,3.47516079,0.09201294,22.94341143
36005040900,3138,9806.25,427,2711,1609,504,621,1043,704,266,423,224,45.6,325,36474,268,977,0,0,82,20,133,1096,537,134,284,499,NYC,Bronx,1,0.054811982,0.017539834,172,0,653,172,41,25,18.88560104,0.93000002,0.00021511,0.53237485,1.6284897,2.00000124,0.03698233,0.00122359,5539.517298,3.66809909,80.63202577,3.99270892,0.33063336,24.13765502
36005020000,4751,33935.71,122,4629,2420,1336,1211,1397,690,117,376,120,33.6,1041,25942,410,1475,0,11,145,66,280,1252,371,136,374,1143,NYC,Bronx,1,0.053883393,0.007543676,255,1,933,256,80,29,22.68770432,0.23640446,0.00049753,0.16066792,1.6704403,2.00000237,264.8808923,21.24887249,12228.80481,0.9312891,43.01872222,4.17610074,0.6930458,22.69882452
36005008900,3323,83075,52,3271,1824,1046,867,743,509,158,357,124,27.6,643,29333,188,823,0,0,32,53,170,791,158,27,76,939,NYC,Bronx,1,0.053866988,0.00215468,178,1,581,179,33,13,6.82460636,0.40174378,0.00055021,0.21939951,0.6921783,2.00000078,59.88111895,7.00991794,6282.668487,1.26471425,27.24387063,2.02902063,0.24485622,25.19477715
36005022702,1446,72300,11,1435,604,311,374,480,223,58,196,41,36.6,360,22105,83,435,0,0,75,36,77,352,150,63,82,473,NYC,Bronx,1,0.052558783,0.001051176,76,0,284,76,13,50,6.94223107,0.09999995,0.00042649,0.05674165,1.326009,6.00000755,24.16289403,0.21018914,19331.14584,0.58759377,61.80699172,5.88950227,0.14334988,23.31633327
36005046000,2888,26254.55,47,2841,1698,809,620,743,585,131,281,194,35.5,201,25313,313,506,0,0,106,17,56,1095,84,75,142,796,NYC,Bronx,1,0.051939058,0.005713295,149,1,477,150,25,25,12.26885815,0.21306151,0.00058832,0.14146696,1.29834633,2.00000066,8.16675316,0.76563311,1121.358219,0.87574,59.52142599,3.24586582,0.03925336,25.79096565
36005045600,2988,9337.5,680,2308,1639,480,677,858,706,267,249,314,44.1,334,42153,926,526,0,0,0,32,13,965,286,241,63,136,NYC,Bronx,1,0.051204819,0.016385542,153,0,461,153,16,55,23.53300353,0.2828584,0.00229326,0.16287322,1.46632337,5.9637094,90.53026981,11.56066179,26291.60824,3.14950011,62.33396869,13.86904675,0.34259792,25.27981858
36005016700,2920,36500,39,2881,1495,1153,664,845,240,18,218,75,26.4,429,21085,214,582,0,0,14,24,90,726,155,67,180,1395,NYC,Bronx,1,0.051027397,0.004082192,149,0,406,149,25,25,4.79620703,0.24226681,0.00999999,0.20003576,0.53054727,1.99999834,9.32178778,3.4364563,1695.063388,1.47641045,24.59456589,1.19010552,0.04758221,23.09122428
36005015200,2805,23375,645,2160,1357,632,632,752,623,166,248,121,39.4,247,39922,775,454,0,0,24,16,95,783,317,135,177,368,NYC,Bronx,1,0.05026738,0.006032086,140,1,498,141,34,50,4.85642925,0.34059601,0.00051455,0.16870532,0.93385176,1.95807357,37.20637712,1.02276635,5415.374199,1.73988155,61.60711389,3.1309788,0.03837451,23.20066448
36005012300,3893,35390.91,67,3826,2119,1061,1132,963,576,161,493,75,30,452,21250,298,1035,0,0,157,69,234,1133,297,48,76,1326,NYC,Bronx,1,0.049833034,0.005481634,194,0,508,194,33,50,19.53942042,0.39382144,0.00103778,0.20583027,0.60639965,2.00000317,86.55944602,6.04198418,13123.98525,3.06926438,53.13666913,10.69637466,0.06915377,22.41799498
36005036800,2158,30828.57,40,2118,1115,643,482,528,425,80,251,90,33.7,436,30385,456,393,0,0,6,6,122,570,130,76,185,462,NYC,Bronx,1,0.049119555,0.003438369,106,0,313,106,14,8,6.38919615,0.26313199,0.00209465,0.20157254,0.4590491,0.62650475,52.52954579,15.71163295,3354.912465,0.53529056,14.47871559,1.14762275,NA,25.28517038
36005024700,1919,38380,24,1895,1101,531,498,519,343,28,296,86,32.2,337,32442,295,523,0,0,12,49,69,624,89,47,86,434,NYC,Bronx,1,0.048462741,0.002423137,93,0,292,93,1,50,26.8390276,0.10990426,0.00020697,0.0890461,0.64430405,1.99999823,104.5107945,4.02366656,50937.91264,0.99651259,62.64892493,17.16315033,0.06834369,23.57652166
36005020100,4346,39509.09091,154,4192,2390,1364,1099,1056,639,188,556,156,31.2,1008,22066,302,1087,0,0,64,134,272,980,275,62,138,1895,NYC,Bronx,1,0.048090198,0.005289922,208,1,868,209,16,49,10.51588972,0.41999999,0.00018292,0.17559578,0.87793407,3.50160407,24.99611037,2.56452813,16311.12268,3.89501179,74.71833522,6.66747005,0.04843353,23.39980341
36005042400,2680,38285.71,111,2569,1341,534,526,765,583,272,338,206,41.2,419,35000,435,602,0,0,50,26,113,695,320,99,129,381,NYC,Bronx,1,0.047761194,0.003343284,127,1,303,128,23,3,1.09936789,0.32130667,0.00282754,0.22453652,0.51952949,0.74722481,4.45467406,0.53440846,192.1827855,0.55911864,25.1260732,1.29882372,0.00786728,27.02559694
36005016400,1026,17100,618,408,534,191,204,186,362,83,109,43,48.7,38,40227,199,141,8,0,20,24,35,391,132,32,57,111,NYC,Bronx,1,0.047758285,0.002865497,49,0,181,49,6,25,6.96406185,0.27579973,0.01070759,0.18825565,1.05813615,2.0000001,0.06703427,0.02578241,1625.086193,1.05122128,52.89606468,2.64641463,0.05782411,25.01057731
36005012701,1954,48850,49,1905,1141,531,456,491,375,101,248,27,34.7,196,20873,57,500,0,0,43,4,81,487,115,37,52,968,NYC,Bronx,1,0.047082907,0.001883316,92,0,224,92,36,30,9.99148212,0.14992821,0.00235604,0.11472837,0.77007464,2.00000024,27.02304176,7.92812494,2288.65684,0.8717496,33.56792876,1.9251866,0.06385289,26.45697463
36005012901,4240,70666.67,105,4135,2287,1357,1180,832,605,266,295,199,28.6,774,20117,117,793,0,0,78,63,367,874,106,93,151,2052,NYC,Bronx,1,0.046698113,0.002801887,198,0,403,198,49,25,7.83383858,0.15213754,0.00040435,0.11882256,0.74149359,1.9999989,78.60335144,11.36453449,3451.491771,0.97634725,25.28292615,1.85373398,0.06294044,24.86999306
36005021800,6870,57250,177,6693,3667,1761,1754,2070,968,317,599,374,34.1,1296,21852,873,1684,0,0,207,174,273,2098,368,123,417,1477,NYC,Bronx,1,0.04643377,0.005572052,317,2,1123,319,14,50,20.72957467,0.22937318,0.00012042,0.11386606,1.02551424,5.99999996,58.8990265,1.34859957,42313.53522,3.90980602,77.16904462,11.88970649,0.19714279,24.05646007
36005036502,2077,51925,61,2016,1125,551,613,567,284,62,306,92,31.5,471,15487,58,511,0,0,122,12,68,484,97,6,180,777,NYC,Bronx,1,0.045257583,0.001810303,94,0,234,94,18,28,22.53392502,0.27604755,0.00485038,0.24992425,0.03876224,0.35942073,62.92443143,3.27174219,107676.1779,0.62066966,42.38838759,17.66297836,0.94173668,23.76695961
36005023501,3225,107500,16,3209,1843,870,985,737,589,44,366,60,31.2,1100,17316,180,1014,0,0,112,18,228,1026,164,55,215,1515,NYC,Bronx,1,0.04496124,0.001348837,145,0,304,145,38,7,2.95386963,0.06711399,0.01023967,0.05066037,0.34622428,0.59704357,21.74820608,1.1544228,1878.408305,0.24901727,12.04241078,1.18576569,0.03201987,26.4241389
36005005200,2368,33828.57143,14,2354,1290,676,741,395,466,90,361,93,31.1,501,20584,132,538,0,35,127,55,159,775,114,24,64,1137,NYC,Bronx,1,0.043918919,0.003074324,103,1,479,104,18,23,9.41874537,0.35685529,3.65E-05,0.27202275,1.37446489,1.99828524,32.55396651,8.848087,1693.391117,1.20227499,64.67236778,3.42701303,0.06098085,21.64996747
36005042100,5576,55760,444,5132,2723,1482,1831,1162,839,262,751,196,31.3,1891,21449,263,1394,0,0,457,122,294,924,349,126,414,2107,NYC,Bronx,1,0.043758967,0.004375897,243,1,997,244,86,25,18.97252357,0.26375737,0.00125463,0.18038757,1.8620888,2.82580821,60.14632089,6.16671115,5111.967039,1.77666942,62.40421502,6.48199514,0.08235149,24.50623823
36005022902,3304,82600,21,3283,1903,886,932,999,416,71,425,51,29.7,1120,20297,238,826,0,23,162,90,144,613,170,92,363,1072,NYC,Bronx,1,0.043583535,0.001743341,144,0,287,144,21,40,10.64200911,0.23812268,0.00125908,0.13289254,0.64310524,1.90339566,22.95604869,0.17097129,30820.67529,0.50209486,50.73179617,8.83713687,0.23870858,26.339977
36005023703,5766,144150,190,5576,2813,1759,1983,1439,456,129,608,93,27,1774,17868,273,1561,0,0,327,113,360,1339,284,67,486,2385,NYC,Bronx,1,0.043184183,0.001727367,245,4,560,249,77,25,6.1696021,0.34135501,0.00132942,0.21656476,0.92415633,1.9618399,7.38913733,1.22837381,2149.616221,0.69246368,40.55635931,3.86279632,0.08561361,25.41621718
36005014100,5781,82585.71429,19,5762,3191,1772,1468,1597,810,134,683,195,31.4,1117,23488,399,1626,0,0,258,46,192,1534,443,154,307,1603,NYC,Bronx,1,0.043072133,0.003015049,247,2,722,249,52,30,12.05978341,0.22789773,0.00210481,0.12559788,1.26993306,2.00000985,118.4955033,5.62236821,6389.542314,1.77397173,47.36630245,3.1854384,0.12124211,25.39961503
36005011700,1536,2898.113208,45,1491,838,462,474,395,160,45,202,31,26.9,232,26707,113,337,0,0,119,43,56,330,93,0,94,496,NYC,Bronx,1,0.04296875,0.022773437,65,1,563,66,13,25,16.22485568,1.14489216,0.00086332,0.57561569,1.60911382,2.00000004,164.6006816,41.79031615,4603.274882,3.31671107,55.08290654,4.59644063,0.19916198,19.09761201
36005037900,5027,71814.28571,63,4964,2652,1494,1540,1186,735,72,415,147,28.4,1330,17222,212,1321,0,0,119,26,159,1477,213,109,346,2183,NYC,Bronx,1,0.041376567,0.00289636,208,0,493,208,58,23,14.4047798,0.55701977,0.00029064,0.35578633,1.27769468,1.85673256,67.39619783,5.01343991,5239.911914,1.20428886,28.96848861,7.46925047,0.07254124,22.08893649
36005004200,7848,41305.26316,362,7486,4257,1952,1990,1957,1443,506,825,429,34.8,463,18954,570,1267,0,0,226,21,242,2401,417,90,627,3711,NYC,Bronx,1,0.041284404,0.007844037,324,0,987,324,56,50,23.4372434,0.64870613,0.00225513,0.27288041,1.01775586,4.0000028,110.516803,9.52907945,26147.71465,5.08513405,53.91829531,11.9310444,0.21154534,23.67886009
36005038700,3375,48214.29,668,2707,1444,808,1337,754,388,88,394,87,27.1,826,16316,235,627,0,0,317,136,65,766,210,17,326,1503,NYC,Bronx,1,0.040592593,0.002841481,137,0,483,137,36,20,8.16336663,0.38900509,0.00245663,0.27059053,1.32778492,2.67936099,33.79927253,0.84147566,6295.254064,1.30596464,45.49260049,6.54511902,0.05885061,25.02688282
36005036400,2550,31875,0,2550,1332,525,606,733,514,172,246,109,39.1,444,34182,565,620,0,0,24,30,87,719,332,135,117,136,NYC,Bronx,1,0.04,0.0032,102,0,383,102,31,22,9.71149327,0.40946426,0.00515598,0.32894715,1.14452432,1.78027938,105.8681397,17.70369995,5341.779931,1.18491516,30.18581303,4.17590145,5.47E-06,26.83119322
36005015900,1600,40000,12,1588,926,273,486,473,265,103,287,93,38.2,268,21152,82,319,0,0,61,11,96,318,29,32,99,804,NYC,Bronx,1,0.04,0.0016,64,0,228,64,21,22,11.19161246,0.23722527,0.00197973,0.16964257,0.99288221,1.75722425,162.1273094,17.82783491,5737.074916,0.58027031,27.2373514,2.48220552,0.05078435,26.8301818
36005022200,3308,36755.55556,152,3156,1616,722,1003,1011,493,79,432,110,32.9,984,25486,487,1145,0,0,48,0,179,1009,225,74,187,849,NYC,Bronx,1,0.039903265,0.003591294,130,2,621,132,42,25,7.89287711,0.36632135,0.00043117,0.19664833,1.67365158,3.92936304,0.66522628,0.07512159,109.1976732,1.21768856,69.61496324,5.85025794,0.00858816,24.54708185
36005035900,2035,40700,0,2035,1004,534,435,570,397,99,262,69,36.4,447,18958,145,363,0,12,69,62,125,655,44,15,193,955,NYC,Bronx,1,0.03980344,0.001990172,81,0,299,81,18,45,13.47971953,0.1970537,0.00726859,0.11452857,0.6569056,2.00000278,79.97597139,11.34265974,41516.01556,1.38851789,43.40292904,7.5041747,0.40164028,20.96467216
36005042000,3639,60650,145,3494,1792,841,1017,919,652,210,544,174,34.6,627,31577,390,873,0,0,66,34,66,1103,268,96,241,902,NYC,Bronx,1,0.039571311,0.002374279,143,1,684,144,49,30,8.70996034,0.26533798,0.00304547,0.17236338,1.06639281,1.99999915,27.79395807,1.46873046,6230.550741,0.79541459,45.29219344,2.93417571,0.00590026,26.38131118
36005031400,2193,27412.5,825,1368,1011,365,496,700,430,202,185,110,42.8,142,44773,501,522,0,0,86,8,62,728,246,208,113,151,NYC,Bronx,1,0.039215686,0.003137255,86,0,156,86,5,0,0,0.22414464,0.01180695,0.21370368,0.34252479,0.35863142,0.22535103,0.09777943,838.4302461,0.24033209,17.0888084,0.85631198,0.00054237,26.93469993
36005009800,5306,26530,139,5167,2942,1073,1310,1458,1073,392,651,242,39.9,581,31733,1196,1036,0,14,78,0,162,1558,626,308,377,1223,NYC,Bronx,1,0.039200905,0.007840181,208,0,669,208,15,50,15.20184972,0.6595751,0.00052575,0.31960225,1.06569627,2.00000259,70.00345223,20.13955486,18781.31947,5.92255074,65.17857428,9.30396639,0.03104864,23.08202382
