"GEOID","pop_dens","perc_minority","perc_female","perc_genz","perc_millenial","perc_genx","perc_boomer","perc_retiree","perc_divsep","perc_widowed","median_age","perc_foreign","median_earnings","perc_cars","perc_trans","perc_mbike","perc_bike","perc_walk","perc_wfm","perc_lowedu","perc_hsged","perc_bs","perc_grad","perc_unemp","perc_pov","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36047089800",27933.3333333333,0.982100238663485,0.589498806682578,0.232696897374702,0.232100238663484,0.294152744630072,0.202267303102625,0.0387828162291169,0.150954653937947,0.0459427207637232,37.7,0.20346062052506,24074,0.0883054892601432,0.308472553699284,0,0,0.00656324582338902,0,0.0346062052505967,0.337112171837709,0.0889021479713604,0.0554892601431981,0.0859188544152745,0.247613365155131,"NYC",160,60,3,0,60,0
"36005030701",35306.6666666667,0.2422583081571,0.520203927492447,0.233194864048338,0.140672205438066,0.256042296072508,0.247545317220544,0.122545317220544,0.133308157099698,0.0953549848942598,44.8,0.0604229607250755,75103,0.196374622356495,0.196374622356495,0,0,0.0281344410876133,0.0362537764350453,0.0033987915407855,0.157666163141994,0.23036253776435,0.20392749244713,0.0266238670694864,0.0649546827794562,"NYC",62,13,3,0,13,0
"36047095600",52322.2222222222,0.955404544489276,0.588022934805691,0.233170524527501,0.301974941601189,0.224676152049267,0.19197281800807,0.0482055638139732,0.077086430239966,0.0324909747292419,31,0.167763856445105,36004,0.173709917179868,0.312592907198981,0,0,0.0169887449564663,0.00488426417498407,0.034826927160756,0.291994053939265,0.138458271395201,0.0386493947759609,0.033552771289021,0.103843703546401,"NYC",509,195,34,0,195,0
"36081001000",64833.3333333333,0.868894601542416,0.471979434447301,0.229048843187661,0.268894601542416,0.296401028277635,0.172236503856041,0.0334190231362468,0.070694087403599,0.0210796915167095,35.1,0.248843187660668,25288,0.147043701799486,0.314652956298201,0,0,0.0290488431876607,0.00616966580976864,0.0493573264781491,0.259640102827764,0.0902313624678663,0.0223650385604113,0.0313624678663239,0.139331619537275,"NYC",163,39,16,0,39,0
"36047030600",27928.5714285714,0.568286445012788,0.517647058823529,0.215856777493606,0.241432225063939,0.248081841432225,0.231713554987212,0.0629156010230179,0.0797953964194373,0.0644501278772378,38.3,0.188235294117647,38110,0.150895140664962,0.235805626598465,0,0.00716112531969309,0.0230179028132992,0,0.0562659846547315,0.281329923273657,0.120716112531969,0.0629156010230179,0.040920716112532,0.253708439897698,"NYC",131,45,6,0,45,0
"36047013700",58283.3333333333,0.368601658564484,0.537031741492708,0.170145839290821,0.282813840434658,0.319988561624249,0.184157849585359,0.0428939090649128,0.0763511581355448,0.0440377466399771,37.2,0.0712038890477552,58465,0.0769230769230769,0.399485273091221,0,0.0111524163568773,0.0488990563340006,0.0400343151272519,0.0377466399771232,0.15556191020875,0.233056905919359,0.169859879897055,0.0589076351158136,0.160423219902774,"NYC",293,50,9,0,50,0
"36085017008",18900,0.116402116402116,0.530291005291005,0.206746031746032,0.187433862433862,0.296164021164021,0.253835978835979,0.0558201058201058,0.0529100529100529,0.0445767195767196,41.7,0.0128306878306878,51507,0.326587301587302,0.111904761904762,0,0,0,0.0162698412698413,0.0183862433862434,0.365873015873016,0.148809523809524,0.0785714285714286,0.0291005291005291,0.0481481481481481,"NYC",259,52,6,0,52,0
"36081059800",20862.5,0.982624325943679,0.565008987417615,0.216896345116836,0.218094667465548,0.324146195326543,0.180347513481126,0.0605152786099461,0.116836428999401,0.055122828040743,38.3,0.0898741761533853,38040,0.29538645895746,0.162971839424805,0,0,0.00958657878969443,0.0203714799281007,0.0449370880766926,0.322348711803475,0.128220491312163,0.0982624325943679,0.00838825644098262,0.048532055122828,"NYC",230,43,10,0,43,0
"36081015100",48700,0.26652977412731,0.528542094455852,0.0574948665297741,0.500616016427105,0.218480492813142,0.162217659137577,0.0611909650924025,0.0858316221765914,0.0554414784394251,33.4,0.156878850102669,40450,0.0878850102669405,0.516632443531827,0.00328542094455852,0.00328542094455852,0.0336755646817248,0.0053388090349076,0.0521560574948665,0.255852156057495,0.264476386036961,0.161396303901437,0.0521560574948665,0.149897330595483,"NYC",60,15,4,0,15,0
"36081010200",39150,0.932311621966794,0.548212005108557,0.204342273307791,0.296934865900383,0.311302681992337,0.154214559386973,0.033205619412516,0.0715197956577267,0.0472541507024266,34.8,0.262771392081737,25756,0.196040868454662,0.206577266922095,0,0,0.00574712643678161,0.0118135376756066,0.0826947637292465,0.292784163473819,0.105683269476373,0.0245849297573436,0.0913154533844189,0.0743933588761175,"NYC",217,59,9,0,59,0
